s1|s2|sts_score|bleurt_score|normalized_bleurt_score|delta
A person is cutting some burrata cheese.|The person is slicing cheese.|0.76|-0.3345639109611511|0.0|0.76
The man is shooting an automatic rifle.|A man is shooting a gun.|0.76|0.2976187765598297|0.2976187765598297|0.4623812234401703
A man is crushing garlic with the back of a knife.|A woman is slicing meat with a knife.|0.3|-0.2685176730155945|0.0|0.3
A woman is filing her fingernails with an emery board.|A woman is feeding her baby with a bottle.|0.1|-1.3397269248962402|0.0|0.1
A man is riding a skateboard.|A woman is cutting a potato.|0.0|-1.2025686502456665|0.0|0.0
A woman is taking a shower.|A man is riding a white horse.|0.0|-1.151015043258667|0.0|0.0
A  man is dancing.|A man is riding a horse.|0.16|-0.8678057789802551|0.0|0.16
A man is rowing a boat.|A man is shooting off a gun.|0.1699999999999999|-1.0020945072174072|0.0|0.1699999999999999
A man is swinging from a rope attached to the ceiling.|A man is swinging on a rope.|0.6799999999999999|0.2416482269763946|0.2416482269763946|0.43835177302360534
A woman is riding a horse on a beach.|A man is carrying another man on his back.|0.08|-0.6986582279205322|0.0|0.08
A man holds a small animal in one hand.|A man shows off a small monkey.|0.35|-0.1490826457738876|0.0|0.35
A person is folding a square paper piece.|A man is folding paper.|0.65|0.2825460135936737|0.2825460135936737|0.3674539864063263
A person is frying meat in a pan.|A person is holding a skunk.|0.15|-0.8618032932281494|0.0|0.15
A chimpanzee is hurting a woman.|A man is driving a car.|0.0|-1.3533852100372314|0.0|0.0
The woman is peeling shrimp.|The man is holding a lemur.|0.0|-1.4359278678894043|0.0|0.0
Two zebras are playing.|Zebras are socializing.|0.85|-1.541686773300171|0.0|0.85
A woman is slicing butter.|A woman slices tofu.|0.36|-0.2930680513381958|0.0|0.36
Some men are playing guitars.|Three men are playing guitars and singing together.|0.64|-0.2322540432214737|0.0|0.64
The elephants sprayed water on themselves.|Elephants spray themselves with water.|0.72|0.4081267416477203|0.4081267416477203|0.3118732583522797
A dog sat at the counter of a store.|The dog is standing at the counter.|0.52|-0.0205991379916667|0.0|0.52
Someone drills a hole in a strip of wood with a power drill.|A man drills a hole in a piece of wood.|0.64|-0.2285473644733429|0.0|0.64
A woman is slicing some vegetables.|The woman is dicing garlic.|0.5599999999999999|-0.0415542982518672|0.0|0.5599999999999999
A badger is burrowing a hole.|A badger is digging the earth.|0.92|0.2682644128799438|0.2682644128799438|0.6517355871200563
A woman is water skiing on a lake.|A man is playing a flute.|0.0|-1.15741229057312|0.0|0.0
A girl is playing a violin.|A baby is laughing and giggling.|0.05|-1.0100964307785034|0.0|0.05
A helicopter is landing on a helipad.|A helicopter lands.|0.7846|0.1485243737697601|0.1485243737697601|0.6360756262302398
A woman is cutting up a chicken.|A woman is slicing meat.|0.55|-0.4181595742702484|0.0|0.55
A woman is cutting a cucumber.|A man is playing a guitar.|0.0|-1.269737958908081|0.0|0.0
A woman rides an elephant in front of an adoring crowd.|A woman rides an elephant.|0.6|0.1237512528896331|0.1237512528896331|0.4762487471103669
A puppy is sliding backwards along the floor.|A puppy is pushing itself backwards.|0.76|-0.0046431012451648|0.0|0.76
A woman splits garlic cloves.|A woman is breaking a head of garlic into cloves.|0.92|-0.0425722487270832|0.0|0.92
A dog is looking into swimming pool.|A dog is walking along the edge of a pool.|0.52|-0.3940971493721008|0.0|0.52
A woman mixes a beauty treatment in a glass.|A woman is mixing a cream in a glass with a spoon.|0.72|-0.3911529183387756|0.0|0.72
A man is drawing a picture.|A person is drawing.|0.72|0.2941421866416931|0.2941421866416931|0.42585781335830686
A woman is picking tomatoes.|A woman is pouring batter into a bowl.|0.2|-0.6623433828353882|0.0|0.2
A man is looking at a computer monitor.|A man is using a laptop.|0.55|0.211104616522789|0.211104616522789|0.33889538347721104
The boy is riding a tricycle.|A woman is riding a water scooter.|0.25|-0.5731381177902222|0.0|0.25
Two men compete in a tire rolling race.|Two people flipped tractor tires in a race.|0.55|-0.5823885202407837|0.0|0.55
A person is cutting a meat.|A person riding a mechanical bull|0.0|-1.4221577644348145|0.0|0.0
A man is playing a violin.|A woman is using a sewing machine.|0.0|-0.9743723273277284|0.0|0.0
The baby crawled through the doorway.|A baby is crawling across the floor.|0.48|0.1604935526847839|0.1604935526847839|0.31950644731521605
A man is playing keyboard.|A person is playing a piano.|0.44|0.2645257115364074|0.2645257115364074|0.1754742884635926
A man is smelling two pizzas.|A woman is feeding a man.|0.04|-1.3160150051116943|0.0|0.04
A monkey pulls the tail of a dog.|A monkey is teasing a dog at the zoo.|0.5599999999999999|-1.1885428428649902|0.0|0.5599999999999999
A dog lies on his back on a wooden floor.|A dog is laying on the floor.|0.8|0.002955574542284|0.002955574542284|0.797044425457716
A woman is frying something in the pan.|A man is playing his guitar.|0.0|-1.2685813903808594|0.0|0.0
A man puts seasoning in a bowl of water.|The man added seasoning to water in a bowl.|1.0|0.0116442553699016|0.0116442553699016|0.9883557446300985
An elderly woman is pouring oil into a frying pan.|A tied man is putting into water.|0.0|-0.8627996444702148|0.0|0.0
A woman is chopping an onion.|A woman is slicing partially into half of an onion.|0.64|0.1173851788043975|0.1173851788043975|0.5226148211956025
The woman picked up the kangaroo.|A woman is carrying a kangaroo.|0.7|0.0751436650753021|0.0751436650753021|0.6248563349246978
A dog biting on a can.|A dog opens a can of food.|0.35|-1.0186773538589478|0.0|0.35
A woman is deboning a fish.|A man catches a fish.|0.25|-1.4282301664352417|0.0|0.25
A man is mowing grass.|A man is busting concrete.|0.1666|-0.6563736200332642|0.0|0.1666
A cat is watching a TV.|A man is slicing a leave.|0.0|-1.3462835550308228|0.0|0.0
The boy is stuck in the door of the doghouse.|A child is stuck in a dog house.|0.75|0.0019198469817638|0.0019198469817638|0.7480801530182362
People flip into a swimming pool.|Men are falling into a pool.|0.55|-0.3480046093463897|0.0|0.55
A woman swims underwater.|A woman is swimming.|0.76|0.4973402619361877|0.4973402619361877|0.2626597380638123
A man is playing a guitar.|A woman is dancing.|0.04|-0.754205048084259|0.0|0.04
An airplane is flying in the air.|A South African Airways plane is flying in a blue sky.|0.6799999999999999|-0.3405868709087372|0.0|0.6799999999999999
A bear is running from two dogs.|A bear is fighting wolves.|0.2799999999999999|-0.8435836434364319|0.0|0.2799999999999999
A woman is resting in a floating raft.|A woman relaxes in an inner tube.|0.76|-0.750048816204071|0.0|0.76
A man is dieing in an operating room.|A man is kissing a woman in stage.|0.08|-1.1239306926727295|0.0|0.08
A man is holding a leaf.|A woman is watching television.|0.0|-1.1940603256225586|0.0|0.0
A person is riding a horse.|A woman is slicing potatoes.|0.0|-1.308316946029663|0.0|0.0
A woman is slicing octopus.|A man is playing the guitar.|0.0|-1.304520606994629|0.0|0.0
A man is breaking water jugs.|A woman is peeling garlic.|0.04|-1.3275103569030762|0.0|0.04
A man is playing a guitar.|A woman is cutting vegetable.|0.0|-1.2071542739868164|0.0|0.0
A girl is eating a cupcake.|A man is slicing a cucumber.|0.0|-0.8229026198387146|0.0|0.0
The little girl played on the grass with a dog and a ball.|A baby plays with a dog and ball.|0.76|-0.2043016403913498|0.0|0.76
People ride and paddle a raft.|Four people are floating on a raft.|0.45|-0.4364309906959533|0.0|0.45
The lady cut up a potatoe.|A man is cutting a potato.|0.48|-1.0329766273498535|0.0|0.48
The missile exploded.|A rocket exploded.|0.64|0.4619277715682983|0.4619277715682983|0.17807222843170173
A dog is playing in the snow.|A dog is pawing at a fly in the carpet before it.|0.32|-1.0582648515701294|0.0|0.32
A woman is dancing with other women.|A woman is shredding chicken.|0.08|-1.2537031173706057|0.0|0.08
A boy is pushing a van.|A person is slicing a tomato.|0.0|-1.314791202545166|0.0|0.0
A boy is making some dance steps.|A boy is pouring something from a pitcher.|0.08|-1.252491474151611|0.0|0.08
A woman is opening a soda and drinking it.|A woman is riding on an elephant.|0.12|-1.306491494178772|0.0|0.12
A man is assembling speaker parts.|A man is playing the guitar.|0.2|-0.7476763129234314|0.0|0.2
The dog walked along the edge of the pool.|A dog is walking along a pool.|0.92|0.2218054682016372|0.2218054682016372|0.6981945317983629
Butter is being put into a bowl.|A man cutting butter into a mixing bowl.|0.85|-0.5611911416053772|0.0|0.85
Raccoons are eating.|A man is eating.|0.3|-0.852043628692627|0.0|0.3
Someone fell off a horse.|A man gets knocked off of a horse.|0.7|0.3715667724609375|0.3715667724609375|0.32843322753906246
A woman peels an apple.|A man pops wheelies on a motorcycle.|0.0|-1.350067377090454|0.0|0.0
A man is taking some math classes.|A man is rinsing a steak.|0.0|-1.22915518283844|0.0|0.0
Animals are playing in water.|Two men are playing ping pong.|0.0|-1.2785964012145996|0.0|0.0
A man is riding a horse and jumping over obstacles.|A man is kicking a soccer ball.|0.0666|-0.8464824557304382|0.0|0.0666
A person is doing pencil tricks with his hand.|A person is slicing carrots in half.|0.0666|-1.3178727626800537|0.0|0.0666
The person lit the cameras on fire.|A person is blow torching cameras.|0.6666000000000001|-0.2331617027521133|0.0|0.6666000000000001
The man is slicing the tape from the box.|A man is cutting open a box.|0.8666|0.1955194324254989|0.1955194324254989|0.6710805675745011
A man is fishing in the river.|A man is singing while walking down the sidewalk.|0.16|-0.9950153827667236|0.0|0.16
A man is riding a bike.|A woman is dancing in the street.|0.04|-0.7704015374183655|0.0|0.04
A man is doing push-ups.|A woman is cutting some octopus.|0.0|-1.1660031080245972|0.0|0.0
A man is playing guitar.|A woman is slicing up some pork.|0.0|-1.295225977897644|0.0|0.0
The little boy is singing and playing the guitar.|A baby is playing a guitar.|0.5599999999999999|-0.110936239361763|0.0|0.5599999999999999
A woman is powdering her face.|The woman is tapping her fingers on the table.|0.16|-1.277953863143921|0.0|0.16
A woman is peeling a potato.|A lion is walking around.|0.0|-1.511102318763733|0.0|0.0
A woman is firing a rifle.|A man is performing stunts.|0.05|-0.844885528087616|0.0|0.05
A woman puts a garland over a man's shoulders.|A man pours water over a pilots head.|0.1|-0.7137646675109863|0.0|0.1
An old woman is shaking hand with a man.|A man and a woman shake hands.|0.75|-0.2904985547065735|0.0|0.75
The woman is waterskiing.|A woman is wake boarding on a lake.|0.35|-0.7380735874176025|0.0|0.35
Trees are bending in storm.|Trees are hit by very hard winds.|0.5334|-0.7966417074203491|0.0|0.5334
A man and woman is riding in a car.|A woman is frying shrimp.|0.08|-1.32127046585083|0.0|0.08
A man is moving a tree limb.|The woman is playing the violin.|0.0|-1.3557538986206057|0.0|0.0
A man plays a piano.|A woman is playing the violin.|0.2|-0.2606947720050812|0.0|0.2
A person pours oil on a skillet.|A person is dicing an onion.|0.16|-1.051432967185974|0.0|0.16
The animal is eating.|A woman is dancing.|0.0|-1.5282713174819946|0.0|0.0
The woman is walking her dog.|A woman walks her dog down the street.|0.8|-0.0591473318636417|0.0|0.8
A group of people sing.|Some people are singing.|1.0|0.2877571582794189|0.2877571582794189|0.712242841720581
The cat is drinking milk.|A cat is licking from a saucer of milk.|0.8800000000000001|-0.7859990000724792|0.0|0.8800000000000001
A girl is making eyelid.|A woman is applying eyeshadow.|0.4|-0.6960687637329102|0.0|0.4
Two men are fighting.|Two men are fighting using a form of martial arts.|0.5599999999999999|-0.1325442194938659|0.0|0.5599999999999999
The military officer barked at the recruits.|An officer is talking to recruits.|0.5|-0.1115825772285461|0.0|0.5
The man is putting chicken into the container.|A man is putting foods in a box.|0.5|-0.2602968513965606|0.0|0.5
A man is tying on a stenographers machine.|the man used a stenograph.|0.45|-0.6490840315818787|0.0|0.45
A woman is adding pasta to a pot of water.|A woman is making noodles.|0.72|0.0534504912793636|0.0534504912793636|0.6665495087206363
A woman is lying on a blanket on a rock and reading a book.|A woman seated is singing a song and playing the guitar too.|0.24|-0.6824506521224976|0.0|0.24
Two puppies are playing with each other.|Some men are playing soccer.|0.04|-1.4496885538101196|0.0|0.04
A man is running on a field.|A man climbs up a rope.|0.2|-0.9113640785217284|0.0|0.2
A man is hugging someone.|A man is taking a picture.|0.08|-0.6255312561988831|0.0|0.08
Someone is pouring ingrediants into a pot.|A man puts vegetables into a pot.|0.5599999999999999|-0.4413757920265198|0.0|0.5599999999999999
A couple are walking.|Some men are sawing.|0.0|-0.9375824332237244|0.0|0.0
A person is playing a guitar.|The man played his guitar.|0.6|-0.0975556671619415|0.0|0.6
A person is adding food in a pan.|A woman puts rice into a pan.|0.6|-0.0943848341703414|0.0|0.6
A group of penguins is walking.|A large amount of penguins are heading to the ocean.|0.5599999999999999|-0.4103175699710846|0.0|0.5599999999999999
A man is playing a guitar.|Someone is handling a bun.|0.0|-1.3129359483718872|0.0|0.0
A dog is jumping on a trampoline.|A boy is playing a guitar.|0.0|-1.1851035356521606|0.0|0.0
A man is shaking a container over a kitchen sink.|A man is emptying a plastic container.|0.44|-0.1911254823207855|0.0|0.44
A man is walking with a horse.|A man is leading a horse around by it's halter.|0.75|-0.5677538514137268|0.0|0.75
Paper is being cut with scissors.|A piece of paper is being cut.|0.8|-0.0527130328118801|0.0|0.8
A person peels shrimp.|The lady peeled the shrimp.|0.7|-0.359971284866333|0.0|0.7
A man is playing a guitar.|A man tries to read the paper.|0.16|-1.1102015972137451|0.0|0.16
A man making a bed in a hotel.|A man is holding a animal.|0.16|-1.2464191913604736|0.0|0.16
The dog pulled the dogs tail and then his leg.|A monkey pulled a dogs tail.|0.35|-0.8165354132652283|0.0|0.35
A woman beats two eggs in a bowl.|A person is mixing ingredients in a bowl.|0.6|-0.882716715335846|0.0|0.6
A man is jumping rope outside.|A woman is slicing a cucumber.|0.0|-1.2446147203445437|0.0|0.0
A person is slicing some onions.|A hamster is singing.|0.0|-1.4046621322631836|0.0|0.0
A woman holds a kangaroo.|A man in a hat sings a song.|0.0|-1.543413758277893|0.0|0.0
Soccer players are kicking a soccer ball into the goal.|A soccer player scores a goal.|0.76|-0.6855429410934448|0.0|0.76
