s1,s2,sts_score,metric_score
The woman is walking her dog.,A woman walks her dog down the street.,0.8,30.662749244026415
A group of people sing.,Some people are singing.,1.0,36.76139938258752
The cat is drinking milk.,A cat is licking from a saucer of milk.,0.8800000000000001,25.7959328333683
A girl is making eyelid.,A woman is applying eyeshadow.,0.4,21.973694525563953
Two men are fighting.,Two men are fighting using a form of martial arts.,0.5599999999999999,43.1006668873556
The military officer barked at the recruits.,An officer is talking to recruits.,0.5,42.62787858486194
The man is putting chicken into the container.,A man is putting foods in a box.,0.5,41.4889685971308
A man is tying on a stenographers machine.,the man used a stenograph.,0.45,47.05572443285164
A woman is adding pasta to a pot of water.,A woman is making noodles.,0.72,33.958879645982336
A woman is lying on a blanket on a rock and reading a book.,A woman seated is singing a song and playing the guitar too.,0.24,25.295036334795896
Two puppies are playing with each other.,Some men are playing soccer.,0.04,39.353775993087424
A man is running on a field.,A man climbs up a rope.,0.2,17.373140058081123
A man is hugging someone.,A man is taking a picture.,0.08,26.35666986092683
Someone is pouring ingrediants into a pot.,A man puts vegetables into a pot.,0.5599999999999999,35.780603167165765
A couple are walking.,Some men are sawing.,0.0,20.266171798888067
A person is playing a guitar.,The man played his guitar.,0.6,34.3408047046707
A person is adding food in a pan.,A woman puts rice into a pan.,0.6,20.47640232378084
A group of penguins is walking.,A large amount of penguins are heading to the ocean.,0.5599999999999999,26.416781125001492
A man is playing a guitar.,Someone is handling a bun.,0.0,15.750760106739357
A dog is jumping on a trampoline.,A boy is playing a guitar.,0.0,15.946446689082553
A man is shaking a container over a kitchen sink.,A man is emptying a plastic container.,0.44,40.236104085923664
A man is walking with a horse.,A man is leading a horse around by it's halter.,0.75,28.119466884947897
Paper is being cut with scissors.,A piece of paper is being cut.,0.8,53.972242806196526
A person peels shrimp.,The lady peeled the shrimp.,0.7,30.886949432856248
A man is playing a guitar.,A man tries to read the paper.,0.16,13.897899127725207
A man making a bed in a hotel.,A man is holding a animal.,0.16,28.295842263835386
The dog pulled the dogs tail and then his leg.,A monkey pulled a dogs tail.,0.35,40.99005140018691
A woman beats two eggs in a bowl.,A person is mixing ingredients in a bowl.,0.6,27.158366643809746
A man is jumping rope outside.,A woman is slicing a cucumber.,0.0,22.0684641445511
A person is slicing some onions.,A hamster is singing.,0.0,18.09045868249806
A woman holds a kangaroo.,A man in a hat sings a song.,0.0,14.527986633249789
Soccer players are kicking a soccer ball into the goal.,A soccer player scores a goal.,0.76,52.11621712348784
A woman is cooking something.,A woman is pouring ingredients into a frying pan.,0.64,23.41819888175727
A woman is swimming in the beach.,A woman splashes around in the ocean's waves.,0.64,22.685799528566868
A man is carrying another man.,A man sprays another man with water from a hose.,0.16,30.018971911498237
The woman is putting paste into a dish.,A woman is pulling some kind of sticky goo out of a bowl.,0.3,25.264538798423903
A man is holding up and talking about a gray You Tube T-shirt.,A man is showing a t shirt.,0.55,38.27261057856858
Someone pours olive oil into a bowl of tomato wedges.,The man poured oil on the tomato slices.,0.75,29.72296073247684
A man is playing the guitar.,The man played his guitar with a friend.,0.64,26.793422575746085
Someone is boiling okra in a pot.,Someone pours olive oil into a bowl of tomato wedges.,0.16,23.775933451447287
A person is peeling a potato.,A cat is licking a small bottle.,0.0,16.65808641764054
A cat is jumping into a box.,A young man is talking to a leaf.,0.0,15.462372310649775
The woman is seasoning the oil.,A woman is pouring ingredients in a bowl.,0.2799999999999999,24.114531239590498
A cat is sliding upside down under a couch.,A cat is crawling under a piece of furniture on it's back.,0.64,26.1457994006302
A woman dances while a man plays the keyboard.,A woman is dancing on a stage.,0.44,27.315004109376513
A chef is cleaning up a bowl of soup.,A man is wiping the edge of a bowl off.,0.5065999999999999,29.214988107138
An explosion is booming in the desert.,A nuclear weapon explodes in a desert.,0.6799999999999999,32.33221362948838
A woman slices a lemon.,A man is talking into a microphone.,0.0,13.13125002262596
An overweight man is skipping rope.,A young man is dancing.,0.16,21.446394423406907
The lady cracked two raw eggs.,The woman is cracking eggs into a bowl.,0.64,22.458895264074883
A man sharpens a pencil using a knife.,A woman is dancing in the rain.,0.0,19.418501996288974
Plastic toys are floating in water.,The ladies are performing a dance.,0.0,17.456235296325527
The turtle followed the fish.,A sea turtle is hunting for fish.,0.6,27.793199395436456
The woman is pencilling on eye shadow.,The girl is using an eye pencil on her eyelid.,0.5599999999999999,27.17729344321893
A man is tying his shoe.,A dog is riding on a bicyclists shoulders.,0.0,16.055541322437556
A woman is slicing meat with a knife.,A man is spreading out dough.,0.0834,24.334132868391876
A dog is running on the ground.,A girl is tapping her finger nails.,0.0,13.156143413783056
A man is petting a tied up dog.,A man is showing his dog to the camera.,0.2,23.42614747153606
A woman is walking on an open ground with a pet dog as some other dogs follow them.,A man is walking with several dogs.,0.4,41.41030804624276
A woman is mincing some garlic.,A person is cleaning a disk.,0.0,20.188969667911113
Two teams are playing soccer.,Different sets of teams are playing football on a field.,0.5,34.601135932496845
A rat like creature is smelling around.,An animal is walking on the ground.,0.4,24.340068364625786
Two Sumo ringers are fighting each other.,A man rides a water toy in the water.,0.0,17.33769217909684
A man lays on the ground and aims a rifle.,A man is spreading butter on a tortilla.,0.0,17.88713750407299
A couple are running towards the ocean.,"A man and and woman are running together, holding hands.",0.5636,30.624391028918684
A woman is chopping a hard egg.,A person is cutting  boiled egg into pieces.,0.7066,17.660167173724204
Two robots share a kiss.,A male and female robot are kissing.,0.76,21.047938597037472
A cat is trying to touch a dog.,The cat teased the dog by touching his head.,0.65,21.36923444800452
The rhino grazed on the grass.,A rhino is grazing in a field.,0.8,22.985365156091923
The man drove his little red car around the traffic.,The dog ran in the water at the beach.,0.0,19.656166707032877
A man is cutting bread.,A man is doing tricks with a soccer ball.,0.2,20.659381124679125
A cat rapidly swats a kid in the head.,A cat and a boy play together.,0.52,18.915791922595794
A cat is playing in a box.,The dog is playing with the floor cleaner.,0.2799999999999999,25.959926428260328
The couple danced in the church.,A couple slow dances.,0.64,33.892499670227984
A man is patting an alligator on the mouth.,A person is dumping chopped vegetables into a pot on the stove.,0.0,16.332482174847517
A person checks some rice pudding.,A horse is running.,0.0,20.30852456483573
A woman is stirring two eggs in a glass bowl.,A young girl is singing on a stage.,0.0,22.318233329283856
The man is playing the drums.,A man pours cleaner in his sink.,0.0,14.483957892822911
A man is slicing a pepper.,A person cuts a big green pepper apart.,0.76,19.209694183392152
A woman is speaking in sign language.,A woman spices some seafood.,0.1286,23.446911901969095
A boy is crawling into a dog house.,A cat is playing on the floor.,0.0,17.673290131596946
The girl flew her kite while she ran up a hill.,A girl loses her kite.,0.45,40.61897953298258
A woman is placing food in a pot of hot water.,A woman is frying meat.,0.25,36.968277484638804
A small monkey walks through water.,A monkey is wading across a marsh.,0.6799999999999999,23.17545460392684
A man is riding a bike.,A panda bear is eating.,0.0,19.021398807287397
A young man is singing and playing the piano.,The man is writing a letter.,0.04,21.527209784000043
A boy takes off his sunglasses.,A boy is screaming.,0.1,21.232227680900422
A girl is playing a piano.,A boy is doing push ups.,0.0,14.031241220736613
The lady sliced a tomatoe.,Someone is cutting a tomato.,0.8,25.043198089500905
Someone is holding a hedgehog.,A onion is being sliced.,0.0,16.03883625557858
A woman peels a potato.,A woman is grilling pineapples.,0.2,20.74259353725581
A cat is drinking some water.,A truck is going down a hill.,0.0,16.001813198390934
A person is putting salt and pepper on a piece of pork.,A youngster is sitting on a piano.,0.0,27.56378901262229
The man sat in his chair and stared.,The little girl is putting her hair into a pony tail.,0.0,14.726399707362447
A woman is dicing a potato.,A woman cuts tofu into tiny pieces.,0.36,22.669710455196753
A baby is crawling happily.,A baby sneezed and scared another baby.,0.24,14.39265605016595
A person is frying a meat in the pan.,A man is cutting a vegetable.,0.12,19.850735082154017
A man is looking out of a window.,A woman is swimming in the water.,0.05,20.55983457995044
A man seated is playing the guitar.,A man is playing an acoustic guitar and singing into a microphone.,0.65,27.00443159113452
A woman is slicing an onion with a knife.,A man is preparing some dish.,0.25,20.068657490805762
A rider is running and jumping her horse.,A woman jumps hurdles on a horse.,0.8,25.703149448418927
A boy is playing a key-board.,A boy is sitting in a room playing a piano by lamp light.,0.65,26.019757607958972
Two men are fighting.,The man is exercising.,0.15,17.372816453205267
A man is playing a wooden flute while several other men play bongo drums.,A man is playing a flute.,0.65,54.90162582090837
A person is petting a monkey.,A man is holding a slow loris.,0.24,16.41178869439739
Two cartoon rabbits are kissing.,A rabbit is kissing another rabbit.,0.76,34.46928681185747
The hedgehog chewed on the towel.,A hedgehog is biting at a blanket.,0.6799999999999999,25.402782939014823
A cat is licking himself.,A man is slicing a white onion with a mandolin slicer.,0.0,12.870786480795735
A small guinea pig is gnawing and eating a piece of carrot on the floor.,A Guinea pig eats a carrot.,0.7,38.83859926008543
Four boys are standing in front of the burning car.,Four young men stand still as a car explodes behind them.,0.75,21.74775251909899
A man is smoking.,The man sat in his suit and smoked.,0.8,17.072567812134125
A woman is adding sauce to some food.,A person is cutting leaves.,0.04,16.661522819815936
Three children are eating their food.,The deer jumped over the fence.,0.0,15.484241265585238
A submarine is going through water.,A baby is falling asleep.,0.0,12.597979531663142
A man is running on a street.,A man plays the guitar.,0.16,18.195606512797493
A person is slicing an onion.,A cat is pooping into a toilet.,0.0,14.928610759068706
A badger is digging in the dirt.,A man is moving large rocks.,0.0,14.411349935587081
A woman is slicing big pepper.,A dog is moving its mouth.,0.0,12.41996177998563
A man is riding a bicycle.,A man is riding a bike.,1.0,80.12697082212796
A man and a woman are kissing each other.,A man and a woman are talking to each other.,0.12,68.96399377833792
A woman is slicing an onion.,A woman is cutting an onion.,0.8400000000000001,68.0920928804224
A small boy is playing with a dog.,A baby is playing with a dog.,0.75,79.42183329682298
The man is drawing.,A man is drawing.,1.0,87.99203408143428
A man is cutting a potato.,A woman is cutting a tomato.,0.25,61.83590421984615
A boy is playing a guitar.,A kid is playing a guitar.,0.72,78.98500335806837
A woman is cutting an onion.,A woman is cutting through an onion.,1.0,68.40430593959546
A toy train is striking a toy car.,A toy train strikes a toy car.,1.0,64.87495157911434
