s1|s2|sts_score|metric_score|normalized_metric_score|delta
A man is walking on a rope.|A man is riding a mo-pad.|0.08|0.6599375009536743|0.006599375009536743|0.07340062499046326
A girl is playing a flute.|A band is playing on a stage.|0.2572|0.6723769307136536|0.006723769307136536|0.25047623069286346
People step off a train.|A group of people get off a train.|0.92|0.7857434153556824|0.007857434153556823|0.9121425658464433
A woman is sewing on a machine.|A woman is breading some meat.|0.12|0.6468089818954468|0.006468089818954467|0.11353191018104553
A dog is looking into swimming pool.|A dog is walking around a pool.|0.4|0.7329831719398499|0.007329831719398498|0.39267016828060153
A man is buttering a piece of bread.|A man is applying butter to bread.|1.0|0.7942541241645813|0.007942541241645814|0.9920574587583542
A man is cutting tomatoes into pieces.|A woman is cutting some vegetables.|0.36|0.721947968006134|0.007219479680061341|0.3527805203199387
Three teenage girls danced in the room.|Some teenage girls are dancing for the camera.|0.48|0.7707275748252869|0.007707275748252869|0.4722927242517471
A lion is walking.|A lion is pacing in a pen.|0.48|0.7362293004989624|0.007362293004989624|0.47263770699501034
A man shooting a car.|A man is cutting a potato.|0.08|0.5145824551582336|0.0051458245515823365|0.07485417544841766
A black horse is running around.|The horse is running.|0.8400000000000001|0.6996222734451294|0.006996222734451294|0.8330037772655488
A woman is deveining shrimp.|A man is dancing in rain.|0.0|0.4343417584896087|0.004343417584896087|0.004343417584896087
A man is riding a horse.|A woman is washing a freezer.|0.0|0.4275738298892975|0.004275738298892975|0.004275738298892975
A man walks down a path.|A man walks across a tight rope.|0.16|0.6860325336456299|0.006860325336456299|0.1531396746635437
A man is slicing a potato.|A woman is cutting a jalepeno.|0.2799999999999999|0.6539744734764099|0.0065397447347640995|0.2734602552652358
A dog is barking at a ball.|A dog swims after a tennis ball.|0.3|0.653080403804779|0.006530804038047791|0.2934691959619522
A kid runs away from a fish swinging around on a fishing pole.|A little kid is running around a fishing pole.|0.5|0.7512995600700378|0.007512995600700378|0.4924870043992996
A man is walking along a path through wilderness.|A man is walking down a road.|0.5|0.7826886773109436|0.007826886773109436|0.49217311322689056
An elderly man is speaking at a podium.|A man is making a speech at the podium.|0.7|0.7433893084526062|0.007433893084526062|0.6925661069154739
A man riding a horse in slow motion.|A man is riding on a horse.|0.6799999999999999|0.7723254561424255|0.007723254561424256|0.6722767454385756
A person is cutting some burrata cheese.|The person is slicing cheese.|0.76|0.7003874182701111|0.0070038741827011105|0.7529961258172989
The man is shooting an automatic rifle.|A man is shooting a gun.|0.76|0.8345890641212463|0.008345890641212463|0.7516541093587875
A man is crushing garlic with the back of a knife.|A woman is slicing meat with a knife.|0.3|0.7325652837753296|0.007325652837753296|0.2926743471622467
A woman is filing her fingernails with an emery board.|A woman is feeding her baby with a bottle.|0.1|0.4250368773937225|0.004250368773937225|0.09574963122606278
A man is riding a skateboard.|A woman is cutting a potato.|0.0|0.4849623143672943|0.004849623143672943|0.004849623143672943
A woman is taking a shower.|A man is riding a white horse.|0.0|0.4904870092868805|0.004904870092868805|0.004904870092868805
A  man is dancing.|A man is riding a horse.|0.16|0.6011129021644592|0.006011129021644592|0.15398887097835542
A man is rowing a boat.|A man is shooting off a gun.|0.1699999999999999|0.5552457571029663|0.005552457571029663|0.16444754242897025
A man is swinging from a rope attached to the ceiling.|A man is swinging on a rope.|0.6799999999999999|0.8029809594154358|0.008029809594154358|0.6719701904058456
A woman is riding a horse on a beach.|A man is carrying another man on his back.|0.08|0.4956044852733612|0.004956044852733612|0.07504395514726639
A man holds a small animal in one hand.|A man shows off a small monkey.|0.35|0.7086286544799805|0.007086286544799805|0.34291371345520016
A person is folding a square paper piece.|A man is folding paper.|0.65|0.7478205561637878|0.0074782055616378785|0.6425217944383621
A person is frying meat in a pan.|A person is holding a skunk.|0.15|0.5010180473327637|0.005010180473327637|0.14498981952667236
A chimpanzee is hurting a woman.|A man is driving a car.|0.0|0.4634948670864105|0.004634948670864105|0.004634948670864105
The woman is peeling shrimp.|The man is holding a lemur.|0.0|0.5594034790992737|0.005594034790992737|0.005594034790992737
Two zebras are playing.|Zebras are socializing.|0.85|0.7143648266792297|0.007143648266792297|0.8428563517332077
A woman is slicing butter.|A woman slices tofu.|0.36|0.7365970015525818|0.007365970015525818|0.3526340299844742
Some men are playing guitars.|Three men are playing guitars and singing together.|0.64|0.7999421954154968|0.007999421954154968|0.6320005780458451
The elephants sprayed water on themselves.|Elephants spray themselves with water.|0.72|0.8578327298164368|0.008578327298164368|0.7114216727018357
A dog sat at the counter of a store.|The dog is standing at the counter.|0.52|0.7717058062553406|0.007717058062553406|0.5122829419374466
Someone drills a hole in a strip of wood with a power drill.|A man drills a hole in a piece of wood.|0.64|0.82999187707901|0.0082999187707901|0.63170008122921
A woman is slicing some vegetables.|The woman is dicing garlic.|0.5599999999999999|0.7190640568733215|0.007190640568733215|0.5528093594312667
A badger is burrowing a hole.|A badger is digging the earth.|0.92|0.7725262641906738|0.007725262641906738|0.9122747373580933
A woman is water skiing on a lake.|A man is playing a flute.|0.0|0.4970252811908722|0.004970252811908722|0.004970252811908722
A girl is playing a violin.|A baby is laughing and giggling.|0.05|0.5152457356452942|0.005152457356452942|0.04484754264354706
A helicopter is landing on a helipad.|A helicopter lands.|0.7846|0.7971047759056091|0.00797104775905609|0.7766289522409439
A woman is cutting up a chicken.|A woman is slicing meat.|0.55|0.653428316116333|0.00653428316116333|0.5434657168388367
A woman is cutting a cucumber.|A man is playing a guitar.|0.0|0.4743507802486419|0.0047435078024864194|0.0047435078024864194
A woman rides an elephant in front of an adoring crowd.|A woman rides an elephant.|0.6|0.8011465668678284|0.008011465668678283|0.5919885343313217
A puppy is sliding backwards along the floor.|A puppy is pushing itself backwards.|0.76|0.7714973092079163|0.007714973092079163|0.7522850269079209
A woman splits garlic cloves.|A woman is breaking a head of garlic into cloves.|0.92|0.770627498626709|0.00770627498626709|0.912293725013733
A dog is looking into swimming pool.|A dog is walking along the edge of a pool.|0.52|0.6908792853355408|0.006908792853355408|0.5130912071466446
A woman mixes a beauty treatment in a glass.|A woman is mixing a cream in a glass with a spoon.|0.72|0.6484792232513428|0.006484792232513427|0.7135152077674866
A man is drawing a picture.|A person is drawing.|0.72|0.8428524136543274|0.008428524136543275|0.7115714758634567
A woman is picking tomatoes.|A woman is pouring batter into a bowl.|0.2|0.5443463921546936|0.005443463921546936|0.19455653607845308
A man is looking at a computer monitor.|A man is using a laptop.|0.55|0.8458818793296814|0.008458818793296814|0.5415411812067032
The boy is riding a tricycle.|A woman is riding a water scooter.|0.25|0.7192820906639099|0.007192820906639099|0.24280717909336091
Two men compete in a tire rolling race.|Two people flipped tractor tires in a race.|0.55|0.6732473373413086|0.006732473373413086|0.543267526626587
A person is cutting a meat.|A person riding a mechanical bull|0.0|0.4211044907569885|0.004211044907569885|0.004211044907569885
A man is playing a violin.|A woman is using a sewing machine.|0.0|0.5573961734771729|0.005573961734771728|0.005573961734771728
The baby crawled through the doorway.|A baby is crawling across the floor.|0.48|0.7316668033599854|0.007316668033599854|0.4726833319664001
A man is playing keyboard.|A person is playing a piano.|0.44|0.821761965751648|0.00821761965751648|0.4317823803424835
A man is smelling two pizzas.|A woman is feeding a man.|0.04|0.4826593697071075|0.004826593697071075|0.03517340630292892
A monkey pulls the tail of a dog.|A monkey is teasing a dog at the zoo.|0.5599999999999999|0.6154659390449524|0.006154659390449524|0.5538453406095504
A dog lies on his back on a wooden floor.|A dog is laying on the floor.|0.8|0.8009699583053589|0.008009699583053588|0.7919903004169464
A woman is frying something in the pan.|A man is playing his guitar.|0.0|0.4108406007289886|0.004108406007289886|0.004108406007289886
A man puts seasoning in a bowl of water.|The man added seasoning to water in a bowl.|1.0|0.8340945839881897|0.008340945839881897|0.9916590541601181
An elderly woman is pouring oil into a frying pan.|A tied man is putting into water.|0.0|0.4460972547531128|0.004460972547531128|0.004460972547531128
A woman is chopping an onion.|A woman is slicing partially into half of an onion.|0.64|0.7501054406166077|0.0075010544061660765|0.6324989455938339
The woman picked up the kangaroo.|A woman is carrying a kangaroo.|0.7|0.7015314102172852|0.007015314102172852|0.6929846858978271
A dog biting on a can.|A dog opens a can of food.|0.35|0.6633782982826233|0.006633782982826233|0.34336621701717374
A woman is deboning a fish.|A man catches a fish.|0.25|0.5914866924285889|0.005914866924285889|0.2440851330757141
A man is mowing grass.|A man is busting concrete.|0.1666|0.717866837978363|0.007178668379783631|0.15942133162021638
A cat is watching a TV.|A man is slicing a leave.|0.0|0.4851683974266052|0.004851683974266052|0.004851683974266052
The boy is stuck in the door of the doghouse.|A child is stuck in a dog house.|0.75|0.7686399817466736|0.007686399817466736|0.7423136001825332
People flip into a swimming pool.|Men are falling into a pool.|0.55|0.6847594380378723|0.0068475943803787236|0.5431524056196213
A woman swims underwater.|A woman is swimming.|0.76|0.790391743183136|0.00790391743183136|0.7520960825681686
A man is playing a guitar.|A woman is dancing.|0.04|0.6361148953437805|0.006361148953437805|0.033638851046562196
An airplane is flying in the air.|A South African Airways plane is flying in a blue sky.|0.6799999999999999|0.6760051846504211|0.006760051846504212|0.6732399481534957
A bear is running from two dogs.|A bear is fighting wolves.|0.2799999999999999|0.6332839727401733|0.006332839727401733|0.2736671602725982
A woman is resting in a floating raft.|A woman relaxes in an inner tube.|0.76|0.6041422486305237|0.006041422486305237|0.7539585775136948
A man is dieing in an operating room.|A man is kissing a woman in stage.|0.08|0.503812313079834|0.005038123130798339|0.07496187686920167
A man is holding a leaf.|A woman is watching television.|0.0|0.4983085691928863|0.004983085691928863|0.004983085691928863
A person is riding a horse.|A woman is slicing potatoes.|0.0|0.3895372748374939|0.003895372748374939|0.003895372748374939
A woman is slicing octopus.|A man is playing the guitar.|0.0|0.4589462578296661|0.0045894625782966604|0.0045894625782966604
A man is breaking water jugs.|A woman is peeling garlic.|0.04|0.5115297436714172|0.005115297436714172|0.03488470256328583
A man is playing a guitar.|A woman is cutting vegetable.|0.0|0.5086228251457214|0.005086228251457214|0.005086228251457214
A girl is eating a cupcake.|A man is slicing a cucumber.|0.0|0.6590191721916199|0.006590191721916199|0.006590191721916199
The little girl played on the grass with a dog and a ball.|A baby plays with a dog and ball.|0.76|0.8188579678535461|0.008188579678535462|0.7518114203214645
People ride and paddle a raft.|Four people are floating on a raft.|0.45|0.628689706325531|0.00628689706325531|0.4437131029367447
The lady cut up a potatoe.|A man is cutting a potato.|0.48|0.7116692662239075|0.007116692662239074|0.4728833073377609
The missile exploded.|A rocket exploded.|0.64|0.8844719529151917|0.008844719529151916|0.6311552804708481
A dog is playing in the snow.|A dog is pawing at a fly in the carpet before it.|0.32|0.5830602049827576|0.005830602049827576|0.31416939795017246
A woman is dancing with other women.|A woman is shredding chicken.|0.08|0.4775863587856293|0.004775863587856293|0.0752241364121437
A boy is pushing a van.|A person is slicing a tomato.|0.0|0.4837782680988312|0.004837782680988311|0.004837782680988311
A boy is making some dance steps.|A boy is pouring something from a pitcher.|0.08|0.5636516213417053|0.005636516213417053|0.07436348378658295
A woman is opening a soda and drinking it.|A woman is riding on an elephant.|0.12|0.4014887511730194|0.004014887511730194|0.1159851124882698
A man is assembling speaker parts.|A man is playing the guitar.|0.2|0.6067747473716736|0.006067747473716736|0.19393225252628327
The dog walked along the edge of the pool.|A dog is walking along a pool.|0.92|0.8423808217048645|0.008423808217048644|0.9115761917829514
Butter is being put into a bowl.|A man cutting butter into a mixing bowl.|0.85|0.6424625515937805|0.006424625515937805|0.8435753744840622
Raccoons are eating.|A man is eating.|0.3|0.5336248874664307|0.005336248874664306|0.29466375112533566
