s1|s2|sts_score|metric_score
A tan puppy being petted.|A tan puppy being held and petted.|0.8800000000000001|0.9091842770576477
Elegant dining room with wood furniture.|An elegant pink dining room with wooden furniture.|0.76|0.8864542841911316
A women laying across two men sitting on a sofa.|Two men in shorts are sitting on a sofa.|0.4|0.5633452534675598
two motorbikes on a dirt track.|Two dirt bikers riding over dirt hill.|0.72|0.6909835338592529
The black and white cat is looking up at the camera.|A black and white dog looking at the camera.|0.44|0.8378969430923462
A gray cat with green eyes looks at the camera.|A grey cat with green eyes looking into the camera.|1.0|0.890042245388031
Two lambs stand on a grassy hill.|Two dirt bikers riding over dirt hill.|0.04|0.4872020184993744
A man in white with a wine bottle and a woman in a red turtleneck with a white vest.|A man and woman posing on a field with a bottle of wine.|0.6|0.5451705455780029
A lone cow sits in the cold of the yard.|a black and white cow standing in the field.|0.36|0.6196291446685791
A double decker bus drives on a city street.|A red double decker bus driving down a street.|0.72|0.8430379033088684
Large black and white cat resting on a windowsill.|A small white cat sitting in a sink.|0.36|0.6410784125328064
Boy feeding a sheep.|A boy feeding a sheep hay.|0.8400000000000001|0.8729175329208374
A girl in a black desktop holds up an open box of Corn Flakes and a carton of milk.|A girl wearing black shorts and boots is standing next to a blue motorcycle.|0.0|0.47091278433799744
a close up of a small cactus in a pot.|a close up of a woman holding a white puppy.|0.16|0.6607429385185242
The white sheep is standing on the green hill.|A sheep stands on a hillside.|0.8|0.7191455960273743
A black and white bird on a body of water with grass in the background.|A bus is on a road with a ferris wheel in the background.|0.0|0.5222356915473938
A wooden bicycle with an awning.|A group of elderly people sitting around a dining table.|0.0|0.4004252254962921
A black and white photo of a dilapidated wooden fence.|A black and white photo of an old wooden fence near a dirty street.|0.9|0.8299971222877502
Two brown horses standing in a green meadow.|A brown horse stands in tall grass.|0.52|0.7016521692276001
Two men wearing bike helmets.|Two men stand with their bicycles outside a shop.|0.32|0.562516450881958
A man playing a video game in a store.|Man playing game in a store.|0.6799999999999999|0.9041135311126709
A group of people sitting around a table on a porch.|A group of people sitting around a table with food on it.|0.72|0.7628089785575867
A young girl wearing a bike helmet with a bicycle in the background.|A women holds a small dog on a leash with chairs in the background.|0.0|0.5575223565101624
the back of a stop sign with many stickers on it.|The back of the stop sign is adorned with stickers.|1.0|0.7716944813728333
A bicycle is parked outside a bookstore.|A green bike parked outside a book store.|0.8|0.8238338828086853
a brown double decker tour bus on a street with a ferris wheel behind it.|A double-decker bus driving in front of a ferris wheel.|0.8800000000000001|0.737476646900177
A black and white chair sitting in front of a brick wall and a window with a bamboo plant in a vase.|A black headed sheep covered in thick white wool stands in a pasture with other sheep.|0.12|0.3875822424888611
A man in a black uniform on a white horse.|A man in a tux on a white horse.|0.72|0.8280657529830933
Two women stand in a living room with a black dog.|Two women standing in a living room with a black dog looking towards the camera.|0.8|0.7830098867416382
Two people paddling a red canoe are reflected in the still water.|Two people paddling in a red canoe with trees in the background.|0.64|0.7254012823104858
A close-up view of the headlights of a blue old-fashioned car.|Close up of the headlights on a blue car.|0.8|0.7859245538711548
Cars driving near a model building.|Vehicles driving infant of an ornate building.|0.48|0.6189714670181274
A blue and orange airplane flying with its landing gear down.|A red and blue plane flying with its landing gears down.|0.52|0.8437972068786621
A black and white cat lying on a blanket.|A black and white cat sleeps on a purple blanket.|0.8|0.8361332416534424
A building with a temporary sign over the entrance to its parking lot.|Road with the rear image of the tail lights of a bus.|0.04|0.5039123296737671
A group of people sitting around a table containing food.|A group of people sitting around a table on a porch.|0.6799999999999999|0.750454843044281
A man and women sitting on a sofa holding a small baby.|a woman sitting on a sofa holding a baby.|0.64|0.7901769876480103
A black and white cat lying on a blanket.|A black and white cat sleeping on its side on a purple blanket.|0.6|0.821671187877655
A black and white photo of a love seat.|A black and white photo of a bicycle.|0.36|0.691181480884552
A living room with a dining table in the background.|View of a living room with a dining room in the background.|0.8400000000000001|0.8149263262748718
A red and gray train is going through a tunnel.|A red and gray train travels through a tunnel amongst the trees.|0.85|0.802786648273468
Red double decker bus with hood open.|An old Red London double decker bus with its hood raised.|0.8400000000000001|0.820534884929657
