s1|s2|sts_score|metric_score
A woman is firing a rifle.|A man is performing stunts.|0.05|0.5300337076187134
A woman puts a garland over a man's shoulders.|A man pours water over a pilots head.|0.1|0.5751997232437134
An old woman is shaking hand with a man.|A man and a woman shake hands.|0.75|0.7080630660057068
The woman is waterskiing.|A woman is wake boarding on a lake.|0.35|0.6741378903388977
Trees are bending in storm.|Trees are hit by very hard winds.|0.5334|0.728818416595459
A man and woman is riding in a car.|A woman is frying shrimp.|0.08|0.432657390832901
A man is moving a tree limb.|The woman is playing the violin.|0.0|0.4186561405658722
A man plays a piano.|A woman is playing the violin.|0.2|0.7346833944320679
A person pours oil on a skillet.|A person is dicing an onion.|0.16|0.49422791600227356
The animal is eating.|A woman is dancing.|0.0|0.44682231545448303
The woman is walking her dog.|A woman walks her dog down the street.|0.8|0.7785107493400574
A group of people sing.|Some people are singing.|1.0|0.7833371162414551
The cat is drinking milk.|A cat is licking from a saucer of milk.|0.8800000000000001|0.7027228474617004
A girl is making eyelid.|A woman is applying eyeshadow.|0.4|0.5745418667793274
Two men are fighting.|Two men are fighting using a form of martial arts.|0.5599999999999999|0.6791800856590271
The military officer barked at the recruits.|An officer is talking to recruits.|0.5|0.7243377566337585
The man is putting chicken into the container.|A man is putting foods in a box.|0.5|0.6968607306480408
A man is tying on a stenographers machine.|the man used a stenograph.|0.45|0.5945197343826294
A woman is adding pasta to a pot of water.|A woman is making noodles.|0.72|0.687066912651062
A woman is lying on a blanket on a rock and reading a book.|A woman seated is singing a song and playing the guitar too.|0.24|0.5017812848091125
Two puppies are playing with each other.|Some men are playing soccer.|0.04|0.5577464699745178
A man is running on a field.|A man climbs up a rope.|0.2|0.5971104502677917
A man is hugging someone.|A man is taking a picture.|0.08|0.5781880021095276
Someone is pouring ingrediants into a pot.|A man puts vegetables into a pot.|0.5599999999999999|0.6557162404060364
A couple are walking.|Some men are sawing.|0.0|0.5219283699989319
A person is playing a guitar.|The man played his guitar.|0.6|0.7677329182624817
A person is adding food in a pan.|A woman puts rice into a pan.|0.6|0.7237705588340759
A group of penguins is walking.|A large amount of penguins are heading to the ocean.|0.5599999999999999|0.5962316989898682
A man is playing a guitar.|Someone is handling a bun.|0.0|0.5713173747062683
A dog is jumping on a trampoline.|A boy is playing a guitar.|0.0|0.5431053042411804
A man is shaking a container over a kitchen sink.|A man is emptying a plastic container.|0.44|0.592229962348938
A man is walking with a horse.|A man is leading a horse around by it's halter.|0.75|0.6559941172599792
Paper is being cut with scissors.|A piece of paper is being cut.|0.8|0.7313821315765381
A person peels shrimp.|The lady peeled the shrimp.|0.7|0.7130821347236633
A man is playing a guitar.|A man tries to read the paper.|0.16|0.5739999413490295
A man making a bed in a hotel.|A man is holding a animal.|0.16|0.4766608774662018
The dog pulled the dogs tail and then his leg.|A monkey pulled a dogs tail.|0.35|0.6467582583427429
A woman beats two eggs in a bowl.|A person is mixing ingredients in a bowl.|0.6|0.6213801503181458
A man is jumping rope outside.|A woman is slicing a cucumber.|0.0|0.43723663687705994
A person is slicing some onions.|A hamster is singing.|0.0|0.41849374771118164
A woman holds a kangaroo.|A man in a hat sings a song.|0.0|0.4996137320995331
Soccer players are kicking a soccer ball into the goal.|A soccer player scores a goal.|0.76|0.6785765886306763
A woman is cooking something.|A woman is pouring ingredients into a frying pan.|0.64|0.5658124089241028
A woman is swimming in the beach.|A woman splashes around in the ocean's waves.|0.64|0.6583312153816223
A man is carrying another man.|A man sprays another man with water from a hose.|0.16|0.46171361207962036
The woman is putting paste into a dish.|A woman is pulling some kind of sticky goo out of a bowl.|0.3|0.6101428270339966
A man is holding up and talking about a gray You Tube T-shirt.|A man is showing a t shirt.|0.55|0.6843511462211609
Someone pours olive oil into a bowl of tomato wedges.|The man poured oil on the tomato slices.|0.75|0.7435420155525208
A man is playing the guitar.|The man played his guitar with a friend.|0.64|0.79334956407547
Someone is boiling okra in a pot.|Someone pours olive oil into a bowl of tomato wedges.|0.16|0.6069887280464172
A person is peeling a potato.|A cat is licking a small bottle.|0.0|0.5616135597229004
A cat is jumping into a box.|A young man is talking to a leaf.|0.0|0.5030010342597961
The woman is seasoning the oil.|A woman is pouring ingredients in a bowl.|0.2799999999999999|0.5775792002677917
A cat is sliding upside down under a couch.|A cat is crawling under a piece of furniture on it's back.|0.64|0.7127897143363953
A woman dances while a man plays the keyboard.|A woman is dancing on a stage.|0.44|0.6657885909080505
A chef is cleaning up a bowl of soup.|A man is wiping the edge of a bowl off.|0.5065999999999999|0.6211369037628174
An explosion is booming in the desert.|A nuclear weapon explodes in a desert.|0.6799999999999999|0.8052775263786316
A woman slices a lemon.|A man is talking into a microphone.|0.0|0.47044941782951355
An overweight man is skipping rope.|A young man is dancing.|0.16|0.45314788818359375
The lady cracked two raw eggs.|The woman is cracking eggs into a bowl.|0.64|0.6701191067695618
A man sharpens a pencil using a knife.|A woman is dancing in the rain.|0.0|0.3935634195804596
Plastic toys are floating in water.|The ladies are performing a dance.|0.0|0.4447113871574402
The turtle followed the fish.|A sea turtle is hunting for fish.|0.6|0.6617375016212463
The woman is pencilling on eye shadow.|The girl is using an eye pencil on her eyelid.|0.5599999999999999|0.7427785992622375
A man is tying his shoe.|A dog is riding on a bicyclists shoulders.|0.0|0.3637685775756836
A woman is slicing meat with a knife.|A man is spreading out dough.|0.0834|0.5093383193016052
A dog is running on the ground.|A girl is tapping her finger nails.|0.0|0.453605592250824
A man is petting a tied up dog.|A man is showing his dog to the camera.|0.2|0.6300001740455627
A woman is walking on an open ground with a pet dog as some other dogs follow them.|A man is walking with several dogs.|0.4|0.7615460753440857
A woman is mincing some garlic.|A person is cleaning a disk.|0.0|0.568334698677063
Two teams are playing soccer.|Different sets of teams are playing football on a field.|0.5|0.73753422498703
A rat like creature is smelling around.|An animal is walking on the ground.|0.4|0.4751582443714142
Two Sumo ringers are fighting each other.|A man rides a water toy in the water.|0.0|0.41120269894599915
A man lays on the ground and aims a rifle.|A man is spreading butter on a tortilla.|0.0|0.4543764293193817
A couple are running towards the ocean.|A man and and woman are running together, holding hands.|0.5636|0.5788004994392395
A woman is chopping a hard egg.|A person is cutting  boiled egg into pieces.|0.7066|0.6553483605384827
Two robots share a kiss.|A male and female robot are kissing.|0.76|0.6719046235084534
A cat is trying to touch a dog.|The cat teased the dog by touching his head.|0.65|0.7281826734542847
The rhino grazed on the grass.|A rhino is grazing in a field.|0.8|0.6912986040115356
The man drove his little red car around the traffic.|The dog ran in the water at the beach.|0.0|0.47851377725601196
A man is cutting bread.|A man is doing tricks with a soccer ball.|0.2|0.5097315907478333
A cat rapidly swats a kid in the head.|A cat and a boy play together.|0.52|0.4859088957309723
A cat is playing in a box.|The dog is playing with the floor cleaner.|0.2799999999999999|0.5948806405067444
The couple danced in the church.|A couple slow dances.|0.64|0.6170124411582947
A man is patting an alligator on the mouth.|A person is dumping chopped vegetables into a pot on the stove.|0.0|0.38457512855529785
A person checks some rice pudding.|A horse is running.|0.0|0.4053915739059448
A woman is stirring two eggs in a glass bowl.|A young girl is singing on a stage.|0.0|0.45781439542770386
The man is playing the drums.|A man pours cleaner in his sink.|0.0|0.439887136220932
A man is slicing a pepper.|A person cuts a big green pepper apart.|0.76|0.7214264869689941
A woman is speaking in sign language.|A woman spices some seafood.|0.1286|0.4231918752193451
A boy is crawling into a dog house.|A cat is playing on the floor.|0.0|0.6349078416824341
The girl flew her kite while she ran up a hill.|A girl loses her kite.|0.45|0.6079104542732239
A woman is placing food in a pot of hot water.|A woman is frying meat.|0.25|0.6490636467933655
A small monkey walks through water.|A monkey is wading across a marsh.|0.6799999999999999|0.7864733934402466
A man is riding a bike.|A panda bear is eating.|0.0|0.4481111466884613
A young man is singing and playing the piano.|The man is writing a letter.|0.04|0.5362133383750916
A boy takes off his sunglasses.|A boy is screaming.|0.1|0.48612311482429504
A girl is playing a piano.|A boy is doing push ups.|0.0|0.5535691976547241
The lady sliced a tomatoe.|Someone is cutting a tomato.|0.8|0.6524084806442261
Someone is holding a hedgehog.|A onion is being sliced.|0.0|0.4791228473186493
A woman peels a potato.|A woman is grilling pineapples.|0.2|0.6333834528923035
A cat is drinking some water.|A truck is going down a hill.|0.0|0.4545990228652954
A person is putting salt and pepper on a piece of pork.|A youngster is sitting on a piano.|0.0|0.43695566058158875
The man sat in his chair and stared.|The little girl is putting her hair into a pony tail.|0.0|0.4110858738422394
A woman is dicing a potato.|A woman cuts tofu into tiny pieces.|0.36|0.4714086651802063
A baby is crawling happily.|A baby sneezed and scared another baby.|0.24|0.5853323340415955
A person is frying a meat in the pan.|A man is cutting a vegetable.|0.12|0.5316084027290344
A man is looking out of a window.|A woman is swimming in the water.|0.05|0.5146169662475586
A man seated is playing the guitar.|A man is playing an acoustic guitar and singing into a microphone.|0.65|0.6526650786399841
A woman is slicing an onion with a knife.|A man is preparing some dish.|0.25|0.5342572927474976
A rider is running and jumping her horse.|A woman jumps hurdles on a horse.|0.8|0.5551560521125793
A boy is playing a key-board.|A boy is sitting in a room playing a piano by lamp light.|0.65|0.6169242858886719
Two men are fighting.|The man is exercising.|0.15|0.5840936303138733
A man is playing a wooden flute while several other men play bongo drums.|A man is playing a flute.|0.65|0.7570514678955078
A person is petting a monkey.|A man is holding a slow loris.|0.24|0.4234059154987335
Two cartoon rabbits are kissing.|A rabbit is kissing another rabbit.|0.76|0.634120523929596
The hedgehog chewed on the towel.|A hedgehog is biting at a blanket.|0.6799999999999999|0.6758120059967041
A cat is licking himself.|A man is slicing a white onion with a mandolin slicer.|0.0|0.4097675681114197
A small guinea pig is gnawing and eating a piece of carrot on the floor.|A Guinea pig eats a carrot.|0.7|0.6762682795524597
Four boys are standing in front of the burning car.|Four young men stand still as a car explodes behind them.|0.75|0.6469873189926147
A man is smoking.|The man sat in his suit and smoked.|0.8|0.6311653852462769
A woman is adding sauce to some food.|A person is cutting leaves.|0.04|0.48201945424079895
Three children are eating their food.|The deer jumped over the fence.|0.0|0.42791229486465454
A submarine is going through water.|A baby is falling asleep.|0.0|0.46475550532341003
A man is running on a street.|A man plays the guitar.|0.16|0.5397478938102722
A person is slicing an onion.|A cat is pooping into a toilet.|0.0|0.4421100616455078
A badger is digging in the dirt.|A man is moving large rocks.|0.0|0.48715880513191223
A woman is slicing big pepper.|A dog is moving its mouth.|0.0|0.4322911202907562
A man is riding a bicycle.|A man is riding a bike.|1.0|0.9130507111549377
A man and a woman are kissing each other.|A man and a woman are talking to each other.|0.12|0.7452368140220642
A woman is slicing an onion.|A woman is cutting an onion.|0.8400000000000001|0.8616726994514465
A small boy is playing with a dog.|A baby is playing with a dog.|0.75|0.8929387331008911
The man is drawing.|A man is drawing.|1.0|0.8770812153816223
